gen	arc	test_reward
236	0-3-k3|0-3-k3|3-18-k7|13-22-k1|19-34-k3|17-23-k7|3-16-k5	0.8141366722652353
236	0-3-k3|0-3-k3|3-18-k7|3-18-k3|13-19-k7|18-33-k5|9-22-k1	0.8113409821756243
237	0-3-k3|0-3-k3|11-24-k5|3-18-k3|10-20-k5|20-34-k7|3-9-k1	0.7939550204251208
237	0-3-k3|0-3-k3|3-18-k7|7-16-k3|18-33-k1|16-27-k7|17-26-k5	0.8390031061390707
237	0-3-k3|0-3-k3|4-19-k5|3-9-k1|14-22-k3|11-21-k7|2-12-k1	0.8078741949540709
237	0-3-k3|0-3-k3|3-18-k7|3-17-k5|17-22-k3|16-30-k7|17-28-k7	0.8372161255969126
237	0-3-k3|0-3-k3|3-17-k5|3-18-k3|10-24-k5|12-23-k5|10-19-k5	0.8260946239327549
237	0-3-k3|0-3-k3|3-18-k7|3-18-k3|18-33-k5|17-30-k7|0-9-k5	0.8364766068313078
237	0-3-k3|0-3-k3|5-20-k5|3-15-k3|15-20-k7|18-32-k5|17-24-k5	0.8210374415150067
237	0-3-k3|0-3-k3|5-19-k7|3-18-k5|10-19-k3|15-29-k7|3-14-k3	0.817657832359103
237	0-3-k3|0-3-k3|5-20-k7|3-18-k3|19-26-k5|17-24-k5|17-25-k1	0.838751097832499
237	0-3-k3|0-3-k3|5-19-k7|5-19-k3|20-33-k5|16-30-k5|3-12-k5	0.8184483442939308
238	0-3-k3|0-3-k3|3-17-k7|3-18-k3|18-23-k3|11-25-k5|17-24-k5	0.8320645579822789
238	0-3-k3|0-3-k3|5-20-k7|3-11-k3|15-20-k7|17-31-k7|12-22-k1	0.8137234994354867
238	0-3-k3|0-3-k3|3-18-k5|3-18-k5|10-25-k3|16-26-k7|12-18-k7	0.8260755807502291
238	0-3-k3|0-3-k3|3-17-k7|13-26-k3|10-16-k7|16-30-k7|17-24-k3	0.8157741132871402
238	0-3-k3|0-3-k3|5-20-k5|3-15-k3|17-24-k3|11-21-k5|3-13-k5	0.8138410976811614
238	0-3-k3|0-3-k3|3-17-k7|3-18-k1|17-26-k7|17-31-k5|3-15-k1	0.8305509145599794
238	0-3-k3|0-3-k3|4-18-k7|3-9-k5|18-29-k3|17-31-k7|3-13-k5	0.8240465378994788
238	0-3-k3|0-3-k3|3-18-k7|3-13-k3|15-29-k5|20-30-k7|17-24-k5	0.8189184388479989
238	0-3-k3|0-3-k3|8-22-k7|3-17-k5|15-22-k5|11-25-k7|15-24-k5	0.7336928647159122
238	0-3-k3|0-3-k3|3-18-k5|3-18-k5|13-27-k5|16-25-k5|9-14-k1	0.8075274222759834
239	0-3-k3|0-3-k3|3-18-k5|7-22-k1|13-19-k3|16-30-k5|9-14-k5	0.7872414616313337
239	0-3-k3|0-3-k3|3-18-k5|3-17-k3|17-23-k5|11-25-k7|17-28-k3	0.8192076702120471
239	0-3-k3|0-3-k3|3-18-k5|3-17-k3|18-23-k7|17-31-k5|10-15-k5	0.8263480339044516
239	0-3-k3|0-3-k3|5-14-k7|3-14-k3|15-26-k5|16-30-k5|1-12-k3	0.7651114305740602
239	0-3-k3|0-3-k3|4-19-k7|3-9-k5|18-24-k5|16-28-k5|17-26-k1	0.8103816104500737
239	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-22-k1|13-22-k7|3-12-k1	0.810124659790446
239	0-3-k3|0-3-k3|3-17-k7|3-18-k3|18-33-k7|17-31-k5|17-25-k7	0.8426673916068863
239	0-3-k3|0-3-k3|4-18-k7|3-17-k5|20-35-k3|15-29-k7|7-10-k5	0.8071063233207361
239	0-3-k3|0-3-k3|3-17-k3|3-18-k3|19-24-k5|20-28-k5|3-13-k5	0.8008928824342461
239	0-3-k3|0-3-k3|15-30-k5|7-22-k5|18-23-k5|17-27-k5|3-11-k5	0.8080011982381012
240	0-3-k3|0-3-k3|4-19-k7|8-23-k1|18-27-k3|11-21-k3|8-18-k5	0.7852223552690846
240	0-3-k3|0-3-k3|5-20-k7|6-18-k5|15-30-k7|16-29-k5|3-16-k5	0.8389220831917619
240	0-3-k3|0-3-k3|4-18-k7|3-18-k3|18-29-k5|16-23-k7|3-9-k1	0.8193551383378912
240	0-3-k3|0-3-k3|5-19-k7|3-15-k3|19-30-k7|18-32-k7|3-11-k1	0.8110320801022705
240	0-3-k3|0-3-k3|3-18-k7|3-9-k3|13-18-k7|16-30-k3|15-29-k3	0.7670138527147068
240	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-24-k7|20-34-k7|12-20-k1	0.823206851204241
240	0-3-k3|0-3-k3|3-17-k7|3-18-k3|20-25-k5|15-30-k3|3-13-k7	0.8078474935584755
240	0-3-k3|0-3-k3|5-20-k5|14-26-k3|15-29-k7|17-31-k5|3-12-k7	0.8133504946154206
240	0-3-k3|0-3-k3|3-17-k7|3-18-k3|17-31-k1|17-31-k7|3-8-k1	0.8392501951086286
240	0-3-k3|0-3-k3|3-17-k7|3-18-k3|10-25-k3|11-20-k7|0-7-k5	0.7997166223834837
241	0-3-k3|0-3-k3|3-18-k5|9-24-k3|17-23-k5|14-28-k5|3-9-k3	0.8191834126883766
241	0-3-k3|0-3-k3|4-13-k7|3-18-k3|19-30-k5|15-25-k5|3-9-k1	0.7289323402376101
241	0-3-k3|0-3-k3|5-20-k7|8-23-k5|14-23-k5|16-30-k7|3-14-k3	0.8108272772957973
241	0-3-k3|0-3-k3|5-20-k7|3-13-k3|17-28-k5|17-31-k5|2-8-k5	0.8246900119799457
241	0-3-k3|0-3-k3|3-17-k7|3-12-k3|17-29-k1|11-25-k7|3-13-k5	0.7965201655720315
241	0-3-k3|0-3-k3|5-19-k7|3-18-k3|10-16-k3|12-26-k7|3-10-k5	0.8256884347922238
241	0-3-k3|0-3-k3|11-26-k7|3-18-k5|15-25-k5|11-25-k5|17-27-k1	0.8244767972164601
241	0-3-k3|0-3-k3|3-16-k5|3-18-k7|19-31-k5|18-28-k7|1-14-k7	0.8142806956145252
241	0-3-k3|0-3-k3|3-18-k7|7-22-k3|15-25-k7|15-29-k5|2-4-k1	0.8097556877116046
241	0-3-k3|0-3-k3|3-18-k5|3-18-k5|15-29-k7|18-28-k7|3-7-k1	0.8309319277273733
242	0-3-k3|0-3-k3|3-17-k5|3-18-k5|20-28-k5|17-31-k7|3-12-k5	0.8365166872526424
242	0-3-k3|0-3-k3|4-19-k5|3-18-k3|13-23-k3|18-29-k7|3-6-k5	0.816858811471346
242	0-3-k3|0-3-k3|3-18-k7|3-8-k3|18-29-k5|16-30-k7|2-7-k1	0.8395729989562107
242	0-3-k3|0-3-k3|3-18-k7|3-11-k3|17-28-k3|20-27-k7|3-8-k1	0.8043500424734353
242	0-3-k3|0-3-k3|5-20-k7|3-18-k5|17-27-k5|11-25-k5|3-9-k1	0.8232697713723138
242	0-3-k3|0-3-k3|3-18-k7|3-15-k3|19-28-k3|15-22-k7|9-25-k7	0.8463621599366891
242	0-3-k3|0-3-k3|3-18-k7|7-22-k3|18-25-k1|16-25-k7|3-17-k1	0.8334969069380643
242	0-3-k3|0-3-k3|3-17-k5|3-18-k5|13-24-k5|20-26-k7|3-10-k1	0.8140577812546556
242	0-3-k3|0-3-k3|3-18-k7|3-9-k3|17-32-k7|20-33-k5|13-21-k1	0.8174058134459142
242	0-3-k3|0-3-k3|3-18-k7|3-18-k5|18-25-k7|20-33-k5|0-18-k1	0.830251286520868
243	0-3-k3|0-3-k3|3-18-k5|4-19-k3|17-27-k5|15-29-k7|12-22-k5	0.8326186742037635
243	0-3-k3|0-3-k3|13-27-k7|3-18-k5|17-29-k5|15-29-k7|1-10-k5	0.8158732901951145
243	0-3-k3|0-3-k3|5-20-k7|12-27-k3|17-32-k7|16-23-k7|3-14-k7	0.8264753030183817
243	0-3-k3|0-3-k3|5-20-k5|14-26-k3|13-23-k3|14-28-k7|16-30-k5	0.7884554454697166
243	0-3-k3|0-3-k3|3-18-k5|3-18-k5|18-29-k5|17-31-k7|2-11-k5	0.8154206968000164
243	0-3-k3|0-3-k3|3-18-k7|9-21-k3|10-15-k5|15-29-k7|12-22-k5	0.828638181172315
243	0-3-k3|0-3-k3|3-18-k3|3-18-k3|17-22-k3|11-21-k7|3-14-k5	0.8201657163020345
243	0-3-k3|0-3-k3|5-20-k7|3-18-k5|19-25-k7|20-30-k7|2-13-k1	0.8157834283458358
243	0-3-k3|0-3-k3|3-18-k7|3-15-k3|20-32-k5|16-23-k7|11-18-k5	0.8264021958508003
243	0-3-k3|0-3-k3|3-18-k7|7-19-k3|17-23-k7|16-30-k5|3-13-k1	0.8307179778247887
244	0-3-k3|0-3-k3|3-17-k7|3-18-k1|18-33-k5|16-30-k7|17-36-k1	0.843848480530571
244	0-3-k3|0-3-k3|3-18-k3|3-12-k5|17-31-k7|17-30-k5|12-19-k1	0.8242763475579253
244	0-3-k3|0-3-k3|4-19-k7|7-22-k3|20-31-k3|15-29-k5|0-9-k1	0.8307970110038851
244	0-3-k3|0-3-k3|3-18-k7|3-8-k5|15-28-k1|16-30-k5|3-10-k5	0.8080153526706134
244	0-3-k3|0-3-k3|5-20-k7|8-20-k5|18-29-k3|16-25-k5|3-10-k5	0.8242806629442337
244	0-3-k3|0-3-k3|3-18-k7|3-12-k7|15-23-k3|16-30-k7|2-8-k1	0.821009651145415
244	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-26-k7|11-25-k7|3-11-k1	0.8248015463677126
244	0-3-k3|0-3-k3|3-18-k5|3-13-k5|17-28-k1|16-30-k7|3-10-k5	0.8135286170231729
244	0-3-k3|0-3-k3|4-18-k5|3-18-k3|17-28-k3|15-29-k7|3-13-k5	0.8228771713429773
244	0-3-k3|0-3-k3|5-18-k5|3-14-k5|15-26-k5|11-25-k7|2-7-k5	0.8077065298986671
245	0-3-k3|0-3-k3|5-19-k7|3-18-k3|17-32-k5|16-30-k7|2-9-k1	0.8237621879931205
245	0-3-k3|0-3-k3|3-17-k7|3-10-k1|10-24-k5|15-25-k7|3-12-k5	0.7964616312617357
245	0-3-k3|0-3-k3|3-18-k7|3-18-k1|17-22-k3|17-31-k7|3-14-k5	0.8314577942007777
245	0-3-k3|0-3-k3|5-19-k7|3-18-k5|15-20-k3|17-31-k7|17-24-k1	0.840955800787264
245	0-3-k3|0-3-k3|4-19-k3|3-17-k3|18-23-k3|17-30-k5|9-19-k1	0.8303125146797193
245	0-3-k3|0-3-k3|3-18-k7|3-15-k3|17-23-k5|12-19-k7|3-11-k5	0.8157188777147522
245	0-3-k3|0-3-k3|3-17-k3|3-15-k5|18-32-k5|15-26-k5|3-10-k1	0.8291091625040495
245	0-3-k3|0-3-k3|3-17-k7|4-19-k5|20-29-k1|15-29-k5|8-27-k1	0.826865598689498
245	0-3-k3|0-3-k3|5-20-k5|3-17-k3|18-25-k7|20-34-k7|12-21-k5	0.7959767707037612
245	0-3-k3|0-3-k3|4-19-k7|3-18-k7|17-26-k7|14-28-k5|0-7-k5	0.8207275071425629
246	0-3-k3|0-3-k3|6-20-k5|8-20-k3|10-21-k3|16-23-k5|17-29-k5	0.7241751378313371
246	0-3-k3|0-3-k3|5-13-k7|3-15-k3|18-28-k5|15-22-k7|3-16-k1	0.8282901591540576
246	0-3-k3|0-3-k3|5-20-k5|3-18-k3|18-29-k1|12-23-k7|3-11-k5	0.7999314882387273
246	0-3-k3|0-3-k3|5-19-k7|3-18-k3|17-27-k5|17-28-k7|17-24-k1	0.8344075030100456
246	0-3-k3|0-3-k3|5-20-k7|3-11-k3|17-22-k5|11-18-k7|3-15-k1	0.8215666994269197
246	0-3-k3|0-3-k3|3-18-k7|12-27-k3|19-29-k5|18-25-k7|3-14-k1	0.8147423011966697
246	0-3-k3|0-3-k3|4-18-k7|7-22-k1|10-15-k5|16-30-k3|3-14-k7	0.7733775946980894
246	0-3-k3|0-3-k3|4-19-k7|3-12-k5|13-24-k7|11-21-k7|17-25-k1	0.7849604264366101
246	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-22-k3|16-23-k7|0-13-k1	0.7912872009462664
246	0-3-k3|0-3-k3|3-18-k7|6-21-k3|18-31-k5|16-29-k5|3-14-k5	0.8211165587922664
247	0-3-k3|0-3-k3|5-20-k5|3-8-k3|20-30-k3|20-27-k7|12-22-k5	0.818175529828868
247	0-3-k3|0-3-k3|3-18-k3|9-24-k5|20-32-k5|19-26-k5|3-20-k5	0.8104865311293727
247	0-3-k3|0-3-k3|5-20-k7|5-15-k3|18-30-k5|16-23-k5|3-8-k7	0.8306167031733536
247	0-3-k3|0-3-k3|3-17-k7|9-24-k3|18-30-k5|18-28-k7|3-21-k5	0.7880275043592243
247	0-3-k3|0-3-k3|5-20-k7|4-19-k5|13-28-k7|17-26-k5|17-34-k1	0.794521187627868
247	0-3-k3|0-3-k3|5-20-k7|3-18-k3|19-24-k5|16-27-k7|17-28-k5	0.8283922788307899
247	0-3-k3|0-3-k3|5-20-k7|3-18-k3|10-25-k5|16-26-k5|17-26-k5	0.8258413844245771
247	0-3-k3|0-3-k3|4-17-k7|4-19-k5|17-30-k5|17-28-k7|10-18-k5	0.795426258445671
247	0-3-k3|0-3-k3|4-19-k5|3-18-k3|19-29-k3|20-32-k5|3-8-k5	0.8213766116516357
247	0-3-k3|0-3-k3|5-20-k7|6-16-k3|17-30-k7|11-25-k7|3-19-k5	0.8181380642152132
248	0-3-k3|0-3-k3|15-30-k7|8-23-k3|19-31-k3|17-24-k7|12-19-k1	0.7287544701764798
248	0-3-k3|0-3-k3|3-16-k7|4-19-k3|18-29-k5|16-25-k7|3-8-k5	0.8244735407734998
248	0-3-k3|0-3-k3|4-19-k5|3-18-k3|18-23-k7|14-23-k5|2-6-k1	0.8150410891079102
248	0-3-k3|0-3-k3|3-17-k7|3-18-k3|18-29-k5|19-33-k7|17-28-k7	0.8181281979262457
248	0-3-k3|0-3-k3|7-22-k5|3-18-k5|19-25-k5|11-25-k5|3-10-k5	0.8149821153196115
248	0-3-k3|0-3-k3|5-20-k5|3-18-k3|13-28-k5|16-26-k5|2-12-k5	0.8201704268926204
248	0-3-k3|0-3-k3|3-18-k5|3-18-k3|17-28-k7|12-26-k7|3-16-k1	0.8145754855945198
248	0-3-k3|0-3-k3|5-20-k7|3-15-k3|18-28-k5|16-30-k7|3-16-k5	0.8240995518647539
248	0-3-k3|0-3-k3|5-20-k5|3-18-k1|17-29-k5|15-29-k5|3-13-k5	0.8235608016066315
248	0-3-k3|0-3-k3|3-18-k7|7-19-k5|18-23-k3|17-27-k7|17-27-k5	0.8263755122689312
249	0-3-k3|0-3-k3|11-26-k7|3-18-k3|17-27-k3|20-34-k5|3-9-k5	0.8098746870043231
249	0-3-k3|0-3-k3|11-26-k7|3-18-k5|11-22-k7|20-30-k7|3-10-k5	0.8106107909015247
249	0-3-k3|0-3-k3|3-17-k1|3-15-k3|17-30-k5|18-32-k7|6-14-k1	0.7781560052398244
249	0-3-k3|0-3-k3|3-18-k5|3-15-k3|17-32-k7|15-30-k5|17-29-k5	0.8272707412516314
249	0-3-k3|0-3-k3|5-19-k7|7-22-k5|17-26-k7|16-25-k7|1-5-k5	0.8152892021450014
249	0-3-k3|0-3-k3|5-20-k7|3-18-k3|12-17-k5|16-27-k5|3-8-k7	0.8235795770249087
249	0-3-k3|0-3-k3|3-17-k7|8-20-k5|18-30-k3|11-20-k7|1-7-k1	0.790051566980803
249	0-3-k3|0-3-k3|3-18-k7|3-14-k3|18-31-k5|11-25-k7|3-11-k1	0.8358546739782107
249	0-3-k3|0-3-k3|3-18-k7|9-24-k7|17-27-k3|19-33-k7|3-16-k1	0.8079711909051983
249	0-3-k3|0-3-k3|3-18-k7|3-14-k7|10-16-k3|16-26-k5|3-11-k5	0.8062894335441037
250	0-3-k3|0-3-k3|3-11-k7|3-13-k3|19-26-k5|16-30-k7|3-14-k7	0.7292880351839447
250	0-3-k3|0-3-k3|5-17-k5|3-15-k3|15-24-k5|18-29-k7|3-9-k7	0.8141775825805926
250	0-3-k3|0-3-k3|4-18-k3|3-18-k3|10-16-k3|17-26-k7|3-9-k1	0.8319892135872409
250	0-3-k3|0-3-k3|5-17-k3|3-18-k5|20-25-k1|10-23-k5|3-16-k5	0.8043736389097192
250	0-3-k3|0-3-k3|5-20-k7|3-15-k7|17-30-k5|20-29-k7|3-11-k1	0.8265322362486653
250	0-3-k3|0-3-k3|5-20-k3|3-18-k3|10-25-k5|11-21-k7|1-13-k3	0.8184838538523268
250	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-22-k7|16-30-k5|3-14-k1	0.8353417753111995
250	0-3-k3|0-3-k3|3-17-k7|7-22-k3|10-22-k3|11-25-k5|3-10-k1	0.8142985252125957
250	0-3-k3|0-3-k3|3-8-k5|3-18-k3|13-25-k5|16-23-k5|3-16-k7	0.8217058544495565
250	0-3-k3|0-3-k3|3-18-k7|3-18-k1|18-24-k1|16-30-k7|3-15-k1	0.827720799287545
251	0-3-k3|0-3-k3|15-30-k1|12-27-k5|17-32-k1|17-26-k7|1-7-k5	0.6950076384525682
251	0-3-k3|0-3-k3|3-18-k7|3-18-k3|10-15-k7|16-23-k5|12-19-k5	0.8386229113422835
251	0-3-k3|0-3-k3|4-18-k7|3-18-k7|17-28-k3|16-30-k7|2-10-k1	0.8235273737857061
251	0-3-k3|0-3-k3|3-18-k7|12-27-k3|17-32-k7|15-25-k7|3-9-k7	0.8246620279815852
251	0-3-k3|0-3-k3|7-21-k7|3-18-k5|17-32-k7|17-27-k5|3-15-k7	0.8173260303071032
251	0-3-k3|0-3-k3|5-19-k7|6-20-k5|17-32-k5|13-26-k7|3-11-k5	0.8047185793609014
251	0-3-k3|0-3-k3|3-18-k7|3-15-k3|16-25-k5|16-30-k7|3-14-k1	0.8144810267573752
251	0-3-k3|0-3-k3|3-17-k3|3-18-k3|20-25-k5|20-34-k7|17-25-k1	0.8129954723171021
251	0-3-k3|0-3-k3|3-17-k7|3-18-k3|10-16-k7|20-29-k7|2-9-k7	0.7939717670479862
251	0-3-k3|0-3-k3|3-17-k5|3-18-k3|19-24-k5|13-20-k7|8-20-k5	0.7906151499607444
252	0-3-k3|0-3-k3|5-20-k5|3-13-k7|18-29-k3|11-25-k7|3-11-k1	0.8301493463223071
252	0-3-k3|0-3-k3|3-18-k7|3-18-k3|13-23-k3|20-34-k5|17-24-k1	0.8064353218466136
252	0-3-k3|0-3-k3|3-18-k7|8-19-k3|10-21-k5|16-30-k7|17-30-k1	0.8370676899042138
252	0-3-k3|0-3-k3|3-18-k7|7-22-k5|10-25-k1|16-30-k7|3-19-k5	0.8299502328486537
252	0-3-k3|0-3-k3|3-18-k7|15-24-k3|18-30-k1|16-23-k5|3-12-k1	0.827893030200397
252	0-3-k3|0-3-k3|3-18-k7|3-15-k3|20-26-k5|15-26-k5|10-18-k5	0.8205575312149768
252	0-3-k3|0-3-k3|3-17-k3|6-21-k7|18-23-k3|16-30-k7|3-10-k5	0.8296933598259147
252	0-3-k3|0-3-k3|15-30-k7|3-18-k3|15-26-k3|11-18-k7|3-13-k3	0.8119084003635654
252	0-3-k3|0-3-k3|3-17-k7|8-18-k7|17-28-k5|16-29-k5|1-11-k5	0.8341852078454506
252	0-3-k3|0-3-k3|13-28-k7|3-18-k3|17-23-k5|12-21-k7|3-7-k1	0.8190333678110371
253	0-3-k3|0-3-k3|3-18-k7|12-27-k1|18-29-k5|16-30-k5|12-18-k1	0.8334105711025803
253	0-3-k3|0-3-k3|3-18-k3|3-15-k5|15-28-k1|17-31-k5|11-16-k1	0.8269347805581797
253	0-3-k3|0-3-k3|3-18-k7|3-18-k3|20-25-k3|15-25-k7|3-15-k1	0.822207694617469
253	0-3-k3|0-3-k3|11-26-k7|4-19-k3|17-27-k7|20-26-k7|3-9-k5	0.6998719774634995
253	0-3-k3|0-3-k3|3-17-k3|3-18-k7|10-20-k3|18-32-k5|3-11-k5	0.816376359241104
253	0-3-k3|0-3-k3|3-18-k5|8-20-k3|10-23-k3|16-25-k5|1-8-k1	0.8184261748863644
253	0-3-k3|0-3-k3|3-18-k5|3-18-k3|17-24-k3|15-24-k7|17-23-k1	0.806334430710983
253	0-3-k3|0-3-k3|8-23-k7|5-20-k5|20-25-k3|17-28-k7|9-14-k1	0.7800758684272495
253	0-3-k3|0-3-k3|3-8-k5|15-30-k5|17-24-k7|18-27-k5|3-7-k7	0.6596806156283004
253	0-3-k3|0-3-k3|3-17-k5|3-17-k3|18-28-k5|11-21-k5|0-8-k5	0.7846219652661685
254	0-3-k3|0-3-k3|5-20-k7|7-13-k1|13-19-k5|20-34-k7|3-12-k7	0.8114292655536791
254	0-3-k3|0-3-k3|3-18-k7|3-18-k3|18-23-k5|18-25-k5|3-15-k1	0.8296102933324409
254	0-3-k3|0-3-k3|3-18-k5|3-12-k5|18-23-k5|20-34-k7|3-12-k1	0.81093284203701
254	0-3-k3|0-3-k3|5-19-k5|9-21-k3|13-18-k5|17-31-k3|17-24-k5	0.7636509917290183
254	0-3-k3|0-3-k3|3-17-k7|3-18-k5|17-32-k5|12-26-k7|1-18-k1	0.8133537697417097
254	0-3-k3|0-3-k3|3-17-k7|3-18-k3|15-26-k5|10-23-k5|5-10-k7	0.813019508183359
254	0-3-k3|0-3-k3|4-19-k5|3-18-k7|18-30-k3|16-29-k5|13-26-k7	0.8374225722223705
254	0-3-k3|0-3-k3|3-17-k5|3-18-k5|13-19-k1|20-34-k7|3-13-k7	0.8099257395346912
254	0-3-k3|0-3-k3|3-17-k7|8-23-k3|14-20-k7|20-34-k7|1-12-k1	0.8111994837496035
254	0-3-k3|0-3-k3|4-18-k7|3-13-k3|10-15-k3|11-18-k5|3-6-k1	0.7649505345251821
255	0-3-k3|0-3-k3|3-18-k3|3-18-k5|20-31-k1|20-35-k5|3-10-k5	0.8073504956310033
255	0-3-k3|0-3-k3|4-16-k7|3-18-k5|17-24-k5|12-25-k5|3-12-k1	0.8067483577037061
255	0-3-k3|0-3-k3|3-18-k1|13-28-k3|17-26-k5|11-21-k5|3-8-k5	0.7940862690600214
255	0-3-k3|0-3-k3|3-17-k3|3-18-k3|18-32-k5|16-25-k7|3-10-k1	0.8345061481036438
255	0-3-k3|0-3-k3|5-20-k7|6-12-k3|17-26-k1|20-29-k7|17-27-k1	0.7897855410851226
255	0-3-k3|0-3-k3|3-18-k7|8-23-k1|18-29-k7|20-30-k7|3-14-k1	0.8317533752551972
255	0-3-k3|0-3-k3|3-17-k5|3-13-k5|17-22-k5|17-29-k5|2-10-k3	0.8248471016308666
255	0-3-k3|0-3-k3|5-18-k7|3-18-k3|18-29-k7|11-25-k5|0-11-k7	0.8365119682720351
255	0-3-k3|0-3-k3|3-17-k5|3-18-k3|17-27-k7|16-26-k5|12-22-k5	0.8338178071975622
255	0-3-k3|0-3-k3|4-19-k5|4-16-k1|18-27-k7|14-28-k5|3-12-k1	0.8115975669595901
256	0-3-k3|0-3-k3|3-17-k3|3-15-k3|20-32-k5|11-25-k5|17-27-k1	0.8009851001376798
256	0-3-k3|0-3-k3|3-17-k7|3-15-k5|15-30-k5|12-22-k7|12-27-k1	0.8306597447060589
256	0-3-k3|0-3-k3|3-17-k7|3-18-k1|13-25-k3|19-33-k7|3-13-k5	0.8036229981960022
256	0-3-k3|0-3-k3|5-19-k7|3-8-k5|17-28-k3|16-25-k7|3-12-k1	0.8274899669553215
256	0-3-k3|0-3-k3|3-18-k7|3-13-k3|20-35-k3|10-24-k7|13-24-k7	0.8313054693077016
256	0-3-k3|0-3-k3|5-20-k5|3-18-k5|17-28-k5|16-26-k5|3-11-k1	0.8351015014431467
256	0-3-k3|0-3-k3|5-20-k5|3-18-k5|15-25-k1|17-31-k5|3-10-k1	0.8369561640888268
256	0-3-k3|0-3-k3|3-18-k7|3-18-k5|10-16-k5|18-32-k5|17-27-k1	0.8280490246113825
256	0-3-k3|0-3-k3|3-18-k7|15-30-k5|18-23-k5|20-27-k7|0-9-k1	0.8325252484118695
256	0-3-k3|0-3-k3|3-18-k7|3-17-k5|15-29-k5|11-25-k5|8-20-k5	0.8196395164078856
257	0-3-k3|0-3-k3|3-17-k5|3-18-k3|15-27-k5|17-31-k5|3-11-k5	0.8225467012111264
257	0-3-k3|0-3-k3|5-20-k7|3-12-k5|17-29-k3|16-30-k7|17-25-k7	0.81913763620672
257	0-3-k3|0-3-k3|3-18-k7|14-26-k5|18-27-k7|16-30-k7|3-16-k5	0.8212643109196665
257	0-3-k3|0-3-k3|3-16-k7|3-17-k3|18-29-k1|16-30-k7|3-11-k1	0.8355345705135285
257	0-3-k3|0-3-k3|3-18-k7|3-18-k1|18-27-k7|16-30-k7|3-8-k7	0.8334197662747751
257	0-3-k3|0-3-k3|6-21-k7|8-20-k3|18-23-k5|15-29-k7|3-13-k5	0.8086405751868472
257	0-3-k3|0-3-k3|3-18-k3|3-18-k3|10-16-k1|16-30-k5|17-23-k1	0.8197578424562135
257	0-3-k3|0-3-k3|3-16-k7|5-20-k5|17-26-k5|11-24-k7|3-12-k5	0.8268805669587157
257	0-3-k3|0-3-k3|3-18-k5|3-15-k5|10-24-k5|18-28-k5|17-27-k5	0.8204238604283157
257	0-3-k3|0-3-k3|5-19-k7|3-18-k5|18-30-k3|11-21-k7|3-14-k5	0.8207931401711652
258	0-3-k3|0-3-k3|5-19-k7|14-29-k3|17-22-k5|17-31-k5|3-12-k5	0.8254201303299893
258	0-3-k3|0-3-k3|3-18-k5|3-18-k5|18-32-k7|16-27-k5|3-12-k5	0.830342335225582
258	0-3-k3|0-3-k3|8-21-k7|8-23-k7|17-28-k7|15-24-k5|13-23-k5	0.718492520193452
258	0-3-k3|0-3-k3|3-18-k3|9-21-k3|18-33-k3|20-30-k5|3-12-k1	0.8114868618768091
258	0-3-k3|0-3-k3|5-20-k7|3-18-k3|17-23-k3|16-26-k5|3-14-k5	0.828597460015883
258	0-3-k3|0-3-k3|3-18-k7|3-17-k3|17-22-k5|15-25-k7|3-13-k1	0.8210637216817358
258	0-3-k3|0-3-k3|3-18-k7|3-18-k5|10-21-k3|20-34-k7|17-30-k7	0.8238195896861016
258	0-3-k3|0-3-k3|5-19-k7|12-22-k3|20-31-k7|16-25-k7|13-21-k7	0.763561479433385
258	0-3-k3|0-3-k3|5-20-k7|3-13-k3|17-24-k3|10-24-k7|17-25-k1	0.8062293994103198
258	0-3-k3|0-3-k3|5-18-k7|5-20-k1|17-23-k5|11-22-k5|3-14-k5	0.8075270034167031
259	0-3-k3|0-3-k3|3-18-k7|3-18-k3|17-30-k5|15-22-k7|3-9-k1	0.8292137209727597
259	0-3-k3|0-3-k3|5-20-k7|3-13-k3|17-24-k7|11-22-k5|17-27-k5	0.8369774149183427
259	0-3-k3|0-3-k3|4-19-k5|15-29-k3|15-22-k3|20-32-k5|3-14-k1	0.8169531419180233
259	0-3-k3|0-3-k3|3-18-k7|9-24-k3|15-28-k5|11-25-k7|3-12-k5	0.817629511237404
259	0-3-k3|0-3-k3|15-30-k5|12-26-k5|14-20-k5|16-30-k7|3-10-k7	0.710146860974476
259	0-3-k3|0-3-k3|4-17-k7|3-9-k3|17-29-k5|11-25-k7|3-7-k1	0.7873820416924701
259	0-3-k3|0-3-k3|3-18-k7|3-9-k7|18-33-k5|11-24-k5|0-12-k5	0.8143564126142386
259	0-3-k3|0-3-k3|3-18-k7|8-20-k7|18-30-k5|17-27-k3|3-11-k1	0.8328302861756378
259	0-3-k3|0-3-k3|5-20-k7|3-17-k3|10-15-k5|17-26-k7|3-13-k5	0.8149215033292213
259	0-3-k3|0-3-k3|5-19-k7|3-15-k5|17-29-k5|15-24-k5|3-10-k1	0.8288365988451591
260	0-3-k3|0-3-k3|5-19-k5|3-13-k3|17-29-k3|17-27-k7|17-27-k7	0.7974646324198286
